DATASET,CELL_LINE_NAME,TCGA_DESC,CelllineName,DRUG_NAME,DrugBankID,LN_IC50,IC50
GDSC2,D-392MG,GBM,GBM_D-392MG,Fulvestrant,DB00947,3.544604,34.62597
GDSC2,D-423MG,GBM,GBM_D-423MG,Fulvestrant,DB00947,2.906502,18.2927
GDSC2,D-566MG,GBM,GBM_D-566MG,Fulvestrant,DB00947,2.636974,13.97086
GDSC2,CAMA-1,BRCA,BRCA_CAMA-1,Fulvestrant,DB00947,1.200339,3.32124
GDSC2,BT-483,BRCA,BRCA_BT-483,Fulvestrant,DB00947,5.265604,193.56319
GDSC2,M059J,GBM,GBM_M059J,Fulvestrant,DB00947,2.512787,12.33927
GDSC2,OMC-1,CESC,CESC_OMC-1,Fulvestrant,DB00947,3.510204,33.45509
GDSC2,MZ2-MEL,SKCM,SKCM_MZ2-MEL,Fulvestrant,DB00947,3.182488,24.10666
GDSC2,BICR22,HNSC,HNSC_BICR22,Fulvestrant,DB00947,2.501666,12.20281
GDSC2,BICR78,HNSC,HNSC_BICR78,Fulvestrant,DB00947,2.942069,18.95502
GDSC2,COLO-783,SKCM,SKCM_COLO-783,Fulvestrant,DB00947,3.366883,28.98803
GDSC2,EN,UCEC,UCEC_EN,Fulvestrant,DB00947,3.917696,50.28446
GDSC2,G-MEL,SKCM,SKCM_G-MEL,Fulvestrant,DB00947,2.03191,7.62864
GDSC2,HARA,LUSC,LUSC_HARA,Fulvestrant,DB00947,2.211928,9.13331
GDSC2,HCC-15,LUSC,LUSC_HCC-15,Fulvestrant,DB00947,2.909853,18.3541
GDSC2,HCC-44,LUAD,LUAD_HCC-44,Fulvestrant,DB00947,3.65391,38.6254
GDSC2,HCC-827,LUAD,LUAD_HCC-827,Fulvestrant,DB00947,3.709605,40.83767
GDSC2,Hep3B2-1-7,LIHC,LIHC_Hep3B2-1-7,Fulvestrant,DB00947,2.366991,10.66525
GDSC2,Hs-746T,STAD,STAD_Hs-746T,Fulvestrant,DB00947,3.613249,37.08635
GDSC2,IGR-37,SKCM,SKCM_IGR-37,Fulvestrant,DB00947,3.18061,24.06143
GDSC2,IHH-4,THCA,THCA_IHH-4,Fulvestrant,DB00947,2.63816,13.98744
GDSC2,IM-95,STAD,STAD_IM-95,Fulvestrant,DB00947,3.428773,30.83878
GDSC2,JHH-2,LIHC,LIHC_JHH-2,Fulvestrant,DB00947,3.620188,37.34459
GDSC2,JHH-4,LIHC,LIHC_JHH-4,Fulvestrant,DB00947,3.870092,47.9468
GDSC2,JHH-6,LIHC,LIHC_JHH-6,Fulvestrant,DB00947,4.3322,76.11155
GDSC2,JHH-7,LIHC,LIHC_JHH-7,Fulvestrant,DB00947,3.530357,34.13615
GDSC2,JHU-011,HNSC,HNSC_JHU-011,Fulvestrant,DB00947,2.744068,15.55011
GDSC2,JHU-022,HNSC,HNSC_JHU-022,Fulvestrant,DB00947,4.802403,121.80276
GDSC2,KYSE-220,ESCA,ESCA_KYSE-220,Fulvestrant,DB00947,2.802614,16.48769
GDSC2,LN-18,GBM,GBM_LN-18,Fulvestrant,DB00947,2.508378,12.28499
GDSC2,LN-229,GBM,GBM_LN-229,Fulvestrant,DB00947,3.098338,22.16109
GDSC2,MDA-MB-436,BRCA,BRCA_MDA-MB-436,Fulvestrant,DB00947,3.309304,27.36607
GDSC2,MFE-319,UCEC,UCEC_MFE-319,Fulvestrant,DB00947,3.067051,21.47847
GDSC2,ML-1,THCA,THCA_ML-1,Fulvestrant,DB00947,4.516373,91.50311
GDSC2,MS751,CESC,CESC_MS751,Fulvestrant,DB00947,2.942027,18.95423
GDSC2,NCI-H1869,LUSC,LUSC_NCI-H1869,Fulvestrant,DB00947,3.556752,35.04917
GDSC2,NCI-H1944,LUAD,LUAD_NCI-H1944,Fulvestrant,DB00947,3.431077,30.90991
GDSC2,NCI-H2023,LUAD,LUAD_NCI-H2023,Fulvestrant,DB00947,4.043109,57.00329
GDSC2,NCI-H3122,LUAD,LUAD_NCI-H3122,Fulvestrant,DB00947,3.262579,26.11681
GDSC2,OSC-20,HNSC,HNSC_OSC-20,Fulvestrant,DB00947,3.701994,40.52804
GDSC2,PA-TU-8988T,PAAD,PAAD_PA-TU-8988T,Fulvestrant,DB00947,2.575025,13.13165
GDSC2,PC-3_[JPC-3],LUAD,LUAD_PC-3_[JPC-3],Fulvestrant,DB00947,2.88848,17.96598
GDSC2,PCI-15A,HNSC,HNSC_PCI-15A,Fulvestrant,DB00947,2.40883,11.12094
GDSC2,PCI-6A,HNSC,HNSC_PCI-6A,Fulvestrant,DB00947,3.050621,21.12846
GDSC2,PE-CA-PJ15,HNSC,HNSC_PE-CA-PJ15,Fulvestrant,DB00947,3.410735,30.2875
GDSC2,RERF-GC-1B,STAD,STAD_RERF-GC-1B,Fulvestrant,DB00947,3.047547,21.06361
GDSC2,SISO,CESC,CESC_SISO,Fulvestrant,DB00947,2.900048,18.17502
GDSC2,SNU-398,LIHC,LIHC_SNU-398,Fulvestrant,DB00947,2.822484,16.81858
GDSC2,SU8686,PAAD,PAAD_SU8686,Fulvestrant,DB00947,3.54669,34.69828
GDSC2,SUIT-2,PAAD,PAAD_SUIT-2,Fulvestrant,DB00947,3.810211,45.15997
GDSC2,SW156,KIRC,KIRC_SW156,Fulvestrant,DB00947,3.814566,45.35707
GDSC2,TT2609-C02,THCA,THCA_TT2609-C02,Fulvestrant,DB00947,5.030409,152.99558
GDSC2,VMRC-RCW,KIRC,KIRC_VMRC-RCW,Fulvestrant,DB00947,5.132033,169.36108
GDSC2,WM278,SKCM,SKCM_WM278,Fulvestrant,DB00947,2.739239,15.4752
GDSC2,H3255,LUAD,LUAD_H3255,Fulvestrant,DB00947,4.597704,99.25616
GDSC2,451Lu,SKCM,SKCM_451Lu,Fulvestrant,DB00947,3.401405,30.00623
GDSC2,ASH-3,THCA,THCA_ASH-3,Fulvestrant,DB00947,2.954487,19.19187
GDSC2,BICR10,HNSC,HNSC_BICR10,Fulvestrant,DB00947,2.601031,13.47763
GDSC2,BICR31,HNSC,HNSC_BICR31,Fulvestrant,DB00947,2.739708,15.48246
GDSC2,CAL-29,BLCA,BLCA_CAL-29,Fulvestrant,DB00947,2.187479,8.91272
GDSC2,DAN-G,PAAD,PAAD_DAN-G,Fulvestrant,DB00947,2.513196,12.34432
GDSC2,EFM-192A,BRCA,BRCA_EFM-192A,Fulvestrant,DB00947,2.928318,18.69616
GDSC2,FU97,STAD,STAD_FU97,Fulvestrant,DB00947,0.607485,1.83581
GDSC2,HCC1428,BRCA,BRCA_HCC1428,Fulvestrant,DB00947,3.230703,25.29743
GDSC2,HCC-78,LUAD,LUAD_HCC-78,Fulvestrant,DB00947,2.192519,8.95775
GDSC2,HDQ-P1,BRCA,BRCA_HDQ-P1,Fulvestrant,DB00947,3.765887,43.20201
GDSC2,HeLa,CESC,CESC_HeLa,Fulvestrant,DB00947,2.288776,9.86286
GDSC2,HPAC,PAAD,PAAD_HPAC,Fulvestrant,DB00947,4.355277,77.8884
GDSC2,Hs-766T,PAAD,PAAD_Hs-766T,Fulvestrant,DB00947,4.09532,60.05855
GDSC2,Hs-939-T,SKCM,SKCM_Hs-939-T,Fulvestrant,DB00947,3.409975,30.26449
GDSC2,Hs-940-T,SKCM,SKCM_Hs-940-T,Fulvestrant,DB00947,3.69565,40.27174
GDSC2,huH-1,LIHC,LIHC_huH-1,Fulvestrant,DB00947,3.876506,48.25532
GDSC2,JHH-1,LIHC,LIHC_JHH-1,Fulvestrant,DB00947,3.383289,29.46753
GDSC2,JHU-029,HNSC,HNSC_JHU-029,Fulvestrant,DB00947,3.166196,23.71709
GDSC2,JIMT-1,BRCA,BRCA_JIMT-1,Fulvestrant,DB00947,3.418328,30.51835
GDSC2,K2,SKCM,SKCM_K2,Fulvestrant,DB00947,3.686356,39.89919
GDSC2,KMH-2,THCA,THCA_KMH-2,Fulvestrant,DB00947,2.771763,15.98679
GDSC2,KMRC-1,KIRC,KIRC_KMRC-1,Fulvestrant,DB00947,3.709951,40.8518
GDSC2,KMRC-20,KIRC,KIRC_KMRC-20,Fulvestrant,DB00947,3.895162,49.16402
GDSC2,KON,HNSC,HNSC_KON,Fulvestrant,DB00947,2.790392,16.2874
GDSC2,KP-1N,PAAD,PAAD_KP-1N,Fulvestrant,DB00947,3.616735,37.21586
GDSC2,KP-2,PAAD,PAAD_KP-2,Fulvestrant,DB00947,4.017409,55.55697
GDSC2,KYSE-50,ESCA,ESCA_KYSE-50,Fulvestrant,DB00947,3.027964,20.65514
GDSC2,LC-1-sq,LUSC,LUSC_LC-1-sq,Fulvestrant,DB00947,3.740484,42.11837
GDSC2,LOU-NH91,LUSC,LUSC_LOU-NH91,Fulvestrant,DB00947,3.512822,33.54279
GDSC2,NCI-H1435,LUAD,LUAD_NCI-H1435,Fulvestrant,DB00947,2.585362,13.26809
GDSC2,NCI-H1568,LUAD,LUAD_NCI-H1568,Fulvestrant,DB00947,3.925262,50.66635
GDSC2,NCI-H1781,LUAD,LUAD_NCI-H1781,Fulvestrant,DB00947,3.030673,20.71117
GDSC2,NUGC-4,STAD,STAD_NUGC-4,Fulvestrant,DB00947,4.221268,68.11981
GDSC2,OCUM-1,STAD,STAD_OCUM-1,Fulvestrant,DB00947,3.942436,51.54401
GDSC2,OE21,ESCA,ESCA_OE21,Fulvestrant,DB00947,3.990338,54.07316
GDSC2,OSC-19,HNSC,HNSC_OSC-19,Fulvestrant,DB00947,3.164446,23.67562
GDSC2,PANC-02-03,PAAD,PAAD_PANC-02-03,Fulvestrant,DB00947,3.834018,46.24799
GDSC2,PANC-04-03,PAAD,PAAD_PANC-04-03,Fulvestrant,DB00947,5.536126,253.69329
GDSC2,PA-TU-8902,PAAD,PAAD_PA-TU-8902,Fulvestrant,DB00947,4.144423,63.08121
GDSC2,PCI-30,HNSC,HNSC_PCI-30,Fulvestrant,DB00947,3.934891,51.15657
GDSC2,PCI-4B,HNSC,HNSC_PCI-4B,Fulvestrant,DB00947,3.21876,24.9971
GDSC2,PL4,PAAD,PAAD_PL4,Fulvestrant,DB00947,2.584813,13.26081
GDSC2,RERF-LC-KJ,LUAD,LUAD_RERF-LC-KJ,Fulvestrant,DB00947,2.896907,18.11802
GDSC2,RERF-LC-Sq1,LUSC,LUSC_RERF-LC-Sq1,Fulvestrant,DB00947,2.810393,16.61645
GDSC2,SAT,HNSC,HNSC_SAT,Fulvestrant,DB00947,3.39826,29.91201
GDSC2,SCC90,HNSC,HNSC_SCC90,Fulvestrant,DB00947,3.873706,48.12039
GDSC2,SKN-3,HNSC,HNSC_SKN-3,Fulvestrant,DB00947,3.678919,39.60356
GDSC2,T-T,ESCA,ESCA_T-T,Fulvestrant,DB00947,3.026149,20.61768
GDSC2,TMK-1,STAD,STAD_TMK-1,Fulvestrant,DB00947,3.028037,20.65664
GDSC2,VCaP,PRAD,PRAD_VCaP,Fulvestrant,DB00947,2.880738,17.82742
GDSC2,WM1552C,SKCM,SKCM_WM1552C,Fulvestrant,DB00947,3.193406,24.37129
GDSC2,WM35,SKCM,SKCM_WM35,Fulvestrant,DB00947,3.271754,26.35753
GDSC2,WM793B,SKCM,SKCM_WM793B,Fulvestrant,DB00947,3.174366,23.91166
GDSC2,HCC1500,BRCA,BRCA_HCC1500,Fulvestrant,DB00947,2.853871,17.35483
GDSC2,YMB-1-E,BRCA,BRCA_YMB-1-E,Fulvestrant,DB00947,3.997636,54.46923
GDSC2,HSC-39,STAD,STAD_HSC-39,Fulvestrant,DB00947,1.496375,4.46547
GDSC2,MDA-MB-330,BRCA,BRCA_MDA-MB-330,Fulvestrant,DB00947,2.888646,17.96896
GDSC2,PWR-1E,PRAD,PRAD_PWR-1E,Fulvestrant,DB00947,2.616958,13.694
GDSC2,FLO-1,ESCA,ESCA_FLO-1,Fulvestrant,DB00947,3.599414,36.57679
GDSC2,OACp4C,ESCA,ESCA_OACp4C,Fulvestrant,DB00947,3.158702,23.54002
GDSC2,OACM5-1,ESCA,ESCA_OACM5-1,Fulvestrant,DB00947,3.567204,35.41743
GDSC2,SK-GT-2,STAD,STAD_SK-GT-2,Fulvestrant,DB00947,3.482945,32.55546
GDSC2,SK-GT-4,ESCA,ESCA_SK-GT-4,Fulvestrant,DB00947,4.699908,109.93706
GDSC2,ESO26,ESCA,ESCA_ESO26,Fulvestrant,DB00947,3.284356,26.69179
GDSC2,ESO51,ESCA,ESCA_ESO51,Fulvestrant,DB00947,3.37544,29.23715
GDSC2,KYAE-1,ESCA,ESCA_KYAE-1,Fulvestrant,DB00947,3.331771,27.98786
GDSC2,EMC-BAC-1,LUAD,LUAD_EMC-BAC-1,Fulvestrant,DB00947,3.161146,23.59762
GDSC2,EMC-BAC-2,LUAD,LUAD_EMC-BAC-2,Fulvestrant,DB00947,3.212678,24.84553
GDSC2,TE-4,ESCA,ESCA_TE-4,Fulvestrant,DB00947,2.211648,9.13075
GDSC2,NCC010,KIRC,KIRC_NCC010,Fulvestrant,DB00947,3.008787,20.26281
GDSC2,NCC021,KIRC,KIRC_NCC021,Fulvestrant,DB00947,3.851477,47.06252
GDSC2,RCC-FG2,KIRC,KIRC_RCC-FG2,Fulvestrant,DB00947,3.742396,42.19898
GDSC2,RCC-JF,KIRC,KIRC_RCC-JF,Fulvestrant,DB00947,3.123261,22.72035
GDSC2,RCC-JW,KIRC,KIRC_RCC-JW,Fulvestrant,DB00947,3.770505,43.40198
GDSC2,RCC-ER,KIRC,KIRC_RCC-ER,Fulvestrant,DB00947,3.097782,22.14877
GDSC2,RCC-AB,KIRC,KIRC_RCC-AB,Fulvestrant,DB00947,3.879449,48.39754
GDSC2,RCC-MF,KIRC,KIRC_RCC-MF,Fulvestrant,DB00947,3.200123,24.53555
GDSC2,COLO-829,SKCM,SKCM_COLO-829,Talazoparib,DB11760,2.818977,16.7597
GDSC2,5637,BLCA,BLCA_5637,Talazoparib,DB11760,2.193226,8.96408
GDSC2,RT4,BLCA,BLCA_RT4,Talazoparib,DB11760,3.986101,53.84454
GDSC2,SW780,BLCA,BLCA_SW780,Talazoparib,DB11760,4.561866,95.76201
GDSC2,TCCSUP,BLCA,BLCA_TCCSUP,Talazoparib,DB11760,3.367169,28.99632
GDSC2,C-33-A,CESC,CESC_C-33-A,Talazoparib,DB11760,1.935248,6.92576
GDSC2,C-4-I,CESC,CESC_C-4-I,Talazoparib,DB11760,3.368518,29.03546
GDSC2,ME-180,CESC,CESC_ME-180,Talazoparib,DB11760,4.656049,105.21954
GDSC2,42-MG-BA,GBM,GBM_42-MG-BA,Talazoparib,DB11760,1.733188,5.65867
GDSC2,8-MG-BA,GBM,GBM_8-MG-BA,Talazoparib,DB11760,-0.205122,0.81455
GDSC2,A172,GBM,GBM_A172,Talazoparib,DB11760,1.481732,4.40056
GDSC2,GB-1,GBM,GBM_GB-1,Talazoparib,DB11760,0.600272,1.82261
GDSC2,T98G,GBM,GBM_T98G,Talazoparib,DB11760,3.268261,26.26562
GDSC2,U-118-MG,GBM,GBM_U-118-MG,Talazoparib,DB11760,1.806472,6.08893
GDSC2,U-87-MG,GBM,GBM_U-87-MG,Talazoparib,DB11760,3.555476,35.00448
GDSC2,YKG-1,GBM,GBM_YKG-1,Talazoparib,DB11760,2.095114,8.12637
GDSC2,Calu-3,LUAD,LUAD_Calu-3,Talazoparib,DB11760,4.982701,145.86784
GDSC2,LK-2,LUSC,LUSC_LK-2,Talazoparib,DB11760,3.935499,51.18769
GDSC2,NCI-H1437,LUAD,LUAD_NCI-H1437,Talazoparib,DB11760,2.779212,16.10632
GDSC2,NCI-H1623,LUAD,LUAD_NCI-H1623,Talazoparib,DB11760,-0.138125,0.87099
GDSC2,NCI-H1648,LUAD,LUAD_NCI-H1648,Talazoparib,DB11760,3.002633,20.13849
GDSC2,NCI-H1650,LUAD,LUAD_NCI-H1650,Talazoparib,DB11760,4.330838,76.00795
GDSC2,NCI-H1693,LUAD,LUAD_NCI-H1693,Talazoparib,DB11760,3.46715,32.04528
GDSC2,NCI-H1838,LUAD,LUAD_NCI-H1838,Talazoparib,DB11760,5.541762,255.12714
GDSC2,NCI-H2085,LUAD,LUAD_NCI-H2085,Talazoparib,DB11760,5.276232,195.63135
GDSC2,NCI-H2170,LUSC,LUSC_NCI-H2170,Talazoparib,DB11760,-0.665134,0.5142
GDSC2,NCI-H2228,LUAD,LUAD_NCI-H2228,Talazoparib,DB11760,3.021049,20.5128
GDSC2,NCI-H2342,LUAD,LUAD_NCI-H2342,Talazoparib,DB11760,3.236853,25.45349
GDSC2,NCI-H2347,LUAD,LUAD_NCI-H2347,Talazoparib,DB11760,5.342642,209.06433
GDSC2,NCI-H2405,LUAD,LUAD_NCI-H2405,Talazoparib,DB11760,3.726755,41.54408
GDSC2,VMRC-LCD,LUAD,LUAD_VMRC-LCD,Talazoparib,DB11760,6.088713,440.85367
GDSC2,NCI-H2030,LUAD,LUAD_NCI-H2030,Talazoparib,DB11760,4.375203,79.45597
GDSC2,NCI-H2122,LUAD,LUAD_NCI-H2122,Talazoparib,DB11760,3.651214,38.5214
GDSC2,NCI-H1734,LUAD,LUAD_NCI-H1734,Talazoparib,DB11760,-1.235478,0.2907
GDSC2,NCI-H650,LUAD,LUAD_NCI-H650,Talazoparib,DB11760,3.267087,26.23481
GDSC2,T24,BLCA,BLCA_T24,Talazoparib,DB11760,4.016469,55.50477
GDSC2,NCI-H2087,LUAD,LUAD_NCI-H2087,Talazoparib,DB11760,3.679746,39.63633
GDSC2,UM-UC-3,BLCA,BLCA_UM-UC-3,Talazoparib,DB11760,2.87148,17.66314
GDSC2,SW756,CESC,CESC_SW756,Talazoparib,DB11760,2.564484,12.99395
GDSC2,Calu-6,LUAD,LUAD_Calu-6,Talazoparib,DB11760,3.895983,49.2044
GDSC2,NCI-H1355,LUAD,LUAD_NCI-H1355,Talazoparib,DB11760,5.873799,355.59733
GDSC2,NCI-H1792,LUAD,LUAD_NCI-H1792,Talazoparib,DB11760,2.271758,9.69643
GDSC2,HPAF-II,PAAD,PAAD_HPAF-II,Talazoparib,DB11760,3.794895,44.47357
GDSC2,MIA-PaCa-2,PAAD,PAAD_MIA-PaCa-2,Talazoparib,DB11760,4.786818,119.91918
GDSC2,NCI-H2009,LUAD,LUAD_NCI-H2009,Talazoparib,DB11760,2.246033,9.45017
GDSC2,NCI-H2291,LUAD,LUAD_NCI-H2291,Talazoparib,DB11760,4.748299,115.38784
GDSC2,SW1573,LUAD,LUAD_SW1573,Talazoparib,DB11760,3.233145,25.35929
GDSC2,TE-5,ESCA,ESCA_TE-5,Talazoparib,DB11760,3.370052,29.08004
GDSC2,HCC1954,BRCA,BRCA_HCC1954,Talazoparib,DB11760,4.46921,87.28774
GDSC2,HCC1143,BRCA,BRCA_HCC1143,Talazoparib,DB11760,3.797879,44.60647
GDSC2,HCC1187,BRCA,BRCA_HCC1187,Talazoparib,DB11760,5.28552,197.45683
GDSC2,HCC1395,BRCA,BRCA_HCC1395,Talazoparib,DB11760,2.474944,11.88104
GDSC2,HCC1599,BRCA,BRCA_HCC1599,Talazoparib,DB11760,2.405342,11.08222
GDSC2,HCC1937,BRCA,BRCA_HCC1937,Talazoparib,DB11760,4.778425,118.91691
GDSC2,HCC2157,BRCA,BRCA_HCC2157,Talazoparib,DB11760,4.042185,56.95064
GDSC2,HCC2218,BRCA,BRCA_HCC2218,Talazoparib,DB11760,3.96181,52.55236
GDSC2,HCC38,BRCA,BRCA_HCC38,Talazoparib,DB11760,3.682987,39.76499
GDSC2,BB30-HNC,HNSC,HNSC_BB30-HNC,Talazoparib,DB11760,0.519733,1.68158
GDSC2,BB49-HNC,HNSC,HNSC_BB49-HNC,Talazoparib,DB11760,1.674184,5.33444
GDSC2,BB65-RCC,KIRC,KIRC_BB65-RCC,Talazoparib,DB11760,5.043611,155.02881
GDSC2,BHY,HNSC,HNSC_BHY,Talazoparib,DB11760,4.466815,87.07893
GDSC2,Ca9-22,HNSC,HNSC_Ca9-22,Talazoparib,DB11760,4.413756,82.57905
GDSC2,CAL-33,HNSC,HNSC_CAL-33,Talazoparib,DB11760,1.723457,5.60387
GDSC2,CP50-MEL-B,SKCM,SKCM_CP50-MEL-B,Talazoparib,DB11760,3.204816,24.65096
GDSC2,CP66-MEL,SKCM,SKCM_CP66-MEL,Talazoparib,DB11760,4.254816,70.44385
GDSC2,D-542MG,GBM,GBM_D-542MG,Talazoparib,DB11760,3.150044,23.33709
GDSC2,DSH1,BLCA,BLCA_DSH1,Talazoparib,DB11760,5.165357,175.09996
GDSC2,EBC-1,LUSC,LUSC_EBC-1,Talazoparib,DB11760,2.712259,15.06327
GDSC2,EC-GI-10,ESCA,ESCA_EC-GI-10,Talazoparib,DB11760,1.939785,6.95726
GDSC2,EPLC-272H,LUSC,LUSC_EPLC-272H,Talazoparib,DB11760,3.822243,45.70661
GDSC2,HA7-RCC,KIRC,KIRC_HA7-RCC,Talazoparib,DB11760,3.474,32.26555
GDSC2,HCE-4,ESCA,ESCA_HCE-4,Talazoparib,DB11760,2.933242,18.78844
GDSC2,HO-1-u-1,HNSC,HNSC_HO-1-u-1,Talazoparib,DB11760,4.052972,57.5683
GDSC2,HSC-2,HNSC,HNSC_HSC-2,Talazoparib,DB11760,1.990063,7.31599
GDSC2,J82,BLCA,BLCA_J82,Talazoparib,DB11760,5.706131,300.70539
GDSC2,KNS-62,LUSC,LUSC_KNS-62,Talazoparib,DB11760,5.324286,205.26175
GDSC2,KOSC-2,HNSC,HNSC_KOSC-2,Talazoparib,DB11760,2.941619,18.9465
GDSC2,KP-4,PAAD,PAAD_KP-4,Talazoparib,DB11760,3.360964,28.81696
GDSC2,KYSE-140,ESCA,ESCA_KYSE-140,Talazoparib,DB11760,3.371041,29.10881
GDSC2,KYSE-410,ESCA,ESCA_KYSE-410,Talazoparib,DB11760,5.532289,252.72173
GDSC2,KYSE-520,ESCA,ESCA_KYSE-520,Talazoparib,DB11760,5.640712,281.66319
GDSC2,KYSE-70,ESCA,ESCA_KYSE-70,Talazoparib,DB11760,4.538878,93.58574
GDSC2,LB1047-RCC,KIRC,KIRC_LB1047-RCC,Talazoparib,DB11760,1.977918,7.22768
GDSC2,LB2241-RCC,KIRC,KIRC_LB2241-RCC,Talazoparib,DB11760,2.186011,8.89964
GDSC2,LB2518-MEL,SKCM,SKCM_LB2518-MEL,Talazoparib,DB11760,4.012554,55.2879
GDSC2,LB373-MEL-D,SKCM,SKCM_LB373-MEL-D,Talazoparib,DB11760,3.841993,46.61829
GDSC2,LB771-HNC,HNSC,HNSC_LB771-HNC,Talazoparib,DB11760,6.00756,406.49027
GDSC2,LB831-BLC,BLCA,BLCA_LB831-BLC,Talazoparib,DB11760,3.647753,38.38831
GDSC2,LB996-RCC,KIRC,KIRC_LB996-RCC,Talazoparib,DB11760,0.262719,1.30046
GDSC2,LXF-289,LUAD,LUAD_LXF-289,Talazoparib,DB11760,3.680366,39.66091
GDSC2,MZ1-PC,PAAD,PAAD_MZ1-PC,Talazoparib,DB11760,5.650413,284.4089
GDSC2,MZ7-mel,SKCM,SKCM_MZ7-mel,Talazoparib,DB11760,1.881894,6.56593
GDSC2,NCI-H1563,LUAD,LUAD_NCI-H1563,Talazoparib,DB11760,4.451856,85.78602
GDSC2,PC-14,LUAD,LUAD_PC-14,Talazoparib,DB11760,3.008273,20.25239
GDSC2,TE-1,ESCA,ESCA_TE-1,Talazoparib,DB11760,3.161281,23.60081
GDSC2,TE-10,ESCA,ESCA_TE-10,Talazoparib,DB11760,2.829026,16.92896
GDSC2,TE-8,ESCA,ESCA_TE-8,Talazoparib,DB11760,3.562943,35.26683
GDSC2,CAPAN-1,PAAD,PAAD_CAPAN-1,Talazoparib,DB11760,1.507594,4.51585
GDSC2,PC-3,PRAD,PRAD_PC-3,Talazoparib,DB11760,3.879938,48.42121
GDSC2,DU-145,PRAD,PRAD_DU-145,Talazoparib,DB11760,3.223982,25.12798
GDSC2,NCI-H226,LUSC,LUSC_NCI-H226,Talazoparib,DB11760,6.252677,519.4014
GDSC2,NCI-H23,LUAD,LUAD_NCI-H23,Talazoparib,DB11760,2.674798,14.50942
GDSC2,NCI-H522,LUAD,LUAD_NCI-H522,Talazoparib,DB11760,5.063776,158.1867
GDSC2,T47D,BRCA,BRCA_T47D,Talazoparib,DB11760,4.257477,70.63156
GDSC2,MCF7,BRCA,BRCA_MCF7,Talazoparib,DB11760,4.350561,77.52194
GDSC2,786-0,KIRC,KIRC_786-0,Talazoparib,DB11760,3.432704,30.96025
GDSC2,A498,KIRC,KIRC_A498,Talazoparib,DB11760,3.276249,26.47627
GDSC2,A549,LUAD,LUAD_A549,Talazoparib,DB11760,2.705432,14.96078
GDSC2,ACHN,KIRC,KIRC_ACHN,Talazoparib,DB11760,2.255284,9.538
GDSC2,BT-549,BRCA,BRCA_BT-549,Talazoparib,DB11760,3.739084,42.05945
GDSC2,SK-MEL-28,SKCM,SKCM_SK-MEL-28,Talazoparib,DB11760,3.979481,53.48927
GDSC2,SK-MEL-2,SKCM,SKCM_SK-MEL-2,Talazoparib,DB11760,5.427041,227.47515
GDSC2,SK-MEL-5,SKCM,SKCM_SK-MEL-5,Talazoparib,DB11760,3.936548,51.24141
GDSC2,Hs-578-T,BRCA,BRCA_Hs-578-T,Talazoparib,DB11760,4.577601,97.28074
GDSC2,MDA-MB-231,BRCA,BRCA_MDA-MB-231,Talazoparib,DB11760,3.569127,35.4856
GDSC2,CAKI-1,KIRC,KIRC_CAKI-1,Talazoparib,DB11760,2.12348,8.36018
GDSC2,NCI-H322M,LUAD,LUAD_NCI-H322M,Talazoparib,DB11760,3.480859,32.48762
GDSC2,EKVX,LUAD,LUAD_EKVX,Talazoparib,DB11760,4.422201,83.27938
GDSC2,HOP-62,LUAD,LUAD_HOP-62,Talazoparib,DB11760,2.372112,10.72001
GDSC2,LOXIMVI,SKCM,SKCM_LOXIMVI,Talazoparib,DB11760,0.89019,2.43559
GDSC2,M14,SKCM,SKCM_M14,Talazoparib,DB11760,1.976783,7.21948
GDSC2,UACC-62,SKCM,SKCM_UACC-62,Talazoparib,DB11760,3.66023,38.87028
GDSC2,UACC-257,SKCM,SKCM_UACC-257,Talazoparib,DB11760,4.78081,119.20086
GDSC2,RXF393,KIRC,KIRC_RXF393,Talazoparib,DB11760,4.106409,60.72825
GDSC2,SN12C,KIRC,KIRC_SN12C,Talazoparib,DB11760,3.307222,27.30916
GDSC2,TK10,KIRC,KIRC_TK10,Talazoparib,DB11760,7.631888,2062.94118
GDSC2,U031,KIRC,KIRC_U031,Talazoparib,DB11760,1.867609,6.4728
GDSC2,SNB75,GBM,GBM_SNB75,Talazoparib,DB11760,3.285866,26.73212
GDSC2,U251,GBM,GBM_U251,Talazoparib,DB11760,4.120646,61.59902
GDSC2,SF295,GBM,GBM_SF295,Talazoparib,DB11760,0.527635,1.69492
GDSC2,SF268,GBM,GBM_SF268,Talazoparib,DB11760,3.910546,49.9262
GDSC2,BxPC-3,PAAD,PAAD_BxPC-3,Talazoparib,DB11760,5.289945,198.33252
GDSC2,BHT-101,THCA,THCA_BHT-101,Talazoparib,DB11760,3.141785,23.14514
GDSC2,Becker,GBM,GBM_Becker,Talazoparib,DB11760,1.483562,4.40862
GDSC2,AGS,STAD,STAD_AGS,Talazoparib,DB11760,3.271951,26.36272
GDSC2,ABC-1,LUAD,LUAD_ABC-1,Talazoparib,DB11760,4.998399,148.17574
GDSC2,A2058,SKCM,SKCM_A2058,Talazoparib,DB11760,-0.995767,0.36944
GDSC2,A375,SKCM,SKCM_A375,Talazoparib,DB11760,1.161277,3.19401
GDSC2,8305C,THCA,THCA_8305C,Talazoparib,DB11760,5.911422,369.23083
GDSC2,647-V,BLCA,BLCA_647-V,Talazoparib,DB11760,-1.242465,0.28867
